Dataset,Datatype,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
BzDC215,Noncovalent,-0.1233004382279702,1.610234286055577,1.286960544941632,1.042390037016278,-0.1411198425705013,-0.03768990674234589,-0.117471295787675,-0.1809117774512449,-0.368712898956579,0.8102139993338068,0.4803564142236944,1.215230658151917,0.3163342109171977,-0.1257517418178619,-0.08565391618859987,-0.1631662054644906
CARBHB8,Noncovalent,-0.02833120561572619,-0.8463785191949729,-1.038867991635541,-0.3686083992512633,-0.2414313678981724,-0.251309088674946,-0.1184448997376903,-0.07656373300908242,-0.2064735445889546,0.1598436450396302,-0.4564032419239078,-0.664909658363387,0.2273840976939781,-0.1610141462653952,0.1043416635210986,0.2236648164266995
CHB6,Noncovalent,7.663845935045873,0.4995213762522342,1.566632685568339,-0.8583054819620412,-0.248001052213254,-1.83788027597578,-1.289527859005403,-2.228787355124655,-0.1695650557709432,-0.4332788197199846,-0.7009533084067504,0.1287533142354952,-0.4620215251265461,-0.7259093183514267,-0.6277367579804369,-0.4904229208278933
CT20,Noncovalent,-0.1018329474654212,0.6547546512281123,1.354609093277765,0.2799885391414104,0.07797473418983378,0.08879989384397713,0.1822334441007633,0.3137866072816833,0.1191589214273447,0.3534782381568461,0.2791350352611229,1.055276801816935,0.1649860136249322,0.01266855251439354,-0.05545772575017157,-0.07267823890642978
DS14,Noncovalent,0.1186509356523543,1.665439288526388,1.511082562817741,1.021675306562796,0.1742295259729787,0.2097145412850863,0.1757668748745841,0.09564335906580858,-0.0797059699903422,0.857760226566102,0.8577046785304808,1.326844450007053,0.4455661779766809,0.126955073320357,0.08328536676649456,-0.02052912533690623
FmH2O10,Noncovalent,-0.1545936544498403,16.10289967976283,8.028688797396104,-0.2193684830370756,-2.126823821744085,-7.283187863527036,-8.50825065770855,-2.949380070156704,-3.403277182023103,3.61901665231797,10.40790843820604,5.882720232603051,-8.299294031520045,-0.4154173272758414,-0.08041559009635364,1.307408089374118
H2O16Rel4,Noncovalent,-0.2894752973689736,-2.914267780736996,1.619489377414112,-2.010780800849612,0.004368093492647444,0.3550527043637914,1.767650341136914,1.057229232548467,1.092107699494866,-2.733067344940797,-1.70205106553265,0.1838011016994915,-0.666514929553858,-0.003423895566860966,-0.3657326644956782,-0.6259051912267914
H2O20Rel9,Noncovalent,0.01694461060056522,0.7637979499705546,-1.177311807616388,0.553851972581039,-0.08770044520791252,-0.3469509991661665,-1.104995293821179,-0.7786341843253136,-0.758180973303437,0.6263792597662565,0.2253645405192822,-0.6704455062046275,-0.07497628148932718,-0.04667036876650153,0.07476502073830266,0.1092743394753588
HB262,Noncovalent,0.08056204592101883,2.315643620608603,1.916798247779041,1.232989434440451,0.4036251238829502,0.3343428760873643,0.2593197570329812,0.4188150768700256,0.3642728714183906,1.325793450466678,1.461140959823592,1.764622550043739,0.5793156845912354,0.1178811276950845,0.1098634005829815,-0.08642549108362534
HB49,Noncovalent,0.09993677336645279,1.092296713038641,1.267116385674178,0.1477207810055159,0.2344995476873964,-0.00681981138618694,0.007098379484504359,0.2583986097131388,0.2788335210399728,0.3124559230430246,0.9035191013003963,1.025916416042633,-0.0004495823661373443,0.1133185089467083,0.0130862247243333,-0.02075655532742718
HCP32,Noncovalent,-0.4823909310532105,0.5630494418330013,0.7768808488015804,0.516934917781633,-0.9915627820731008,-0.8023317662947695,-0.5431870629313018,-0.4748781425071319,-0.8066254273179486,-1.139922078140967,-0.3430333407454905,0.3932778105954844,-1.43197705297953,-0.3685285977111095,-0.2336585727738478,-0.5536188242299558
HEAVY28,Noncovalent,0.02054050740942294,-1.304396061770601,-1.254570733794138,-0.9639799868164783,-0.2039987805420301,-0.2897628782139637,-0.1898436683906907,0.0793563115575626,0.179527768965221,-0.6124419025884767,-0.6401668511308622,-1.036309532399228,-0.5280508046261959,-0.1232746037094833,-0.1175105975402708,0.04968884345263697
HSG,Noncovalent,0.1343961498749298,2.584196468381841,2.414225738184265,1.721684083725004,0.14046792556873,0.5557120408242917,0.4302848315892898,0.594959668697084,0.1118708217812288,1.669352999858119,1.464012778841925,2.240560578837748,0.9771326242662252,0.05014343496663271,0.05879371580661218,0.02408077667492812
HW30,Noncovalent,-0.04607987825236328,1.020969205136181,1.040461182615391,0.4755659927655913,-0.04792168967986641,-0.1490091194011995,-0.06920786525236149,-0.1212398004120098,-0.1834982386382837,0.4188078570567282,0.3963028698254802,0.9004931989467843,0.09163954232128187,-0.04402528673643716,-0.06301849876627805,-0.06484130970604893
HW6Cl5,Noncovalent,-0.2965574132115691,5.634289595800066,3.451312699680896,0.7588273023575709,-0.8335507038523993,-2.614638404290246,-2.987641355991035,-2.421096849435599,-2.173827469102751,0.8975301391118812,2.716219198713385,2.815618531695815,-2.097887251148789,-0.2036369523057388,-0.3484195401110561,0.1384729307912352
HW6F,Noncovalent,0.2755075557957554,4.243029463912582,1.621641402489767,-0.8517322865347907,-1.123813376854636,-3.917420817301422,-3.881629203850713,-1.823497568255874,-2.132743722938148,0.2127963088110495,2.209131710831441,0.8299658700127589,-3.883154878119959,0.1228068589625929,0.06793923987734611,0.4115601753841058
He3,Noncovalent,0.07638705868028176,0.2143798766235963,-0.596499988215057,0.2480617178580845,-0.4396882046841053,-0.3583794572939365,-0.1344132413750964,0.1887498092313685,-0.1778429851030042,0.1614672327768735,0.08877606658930166,-0.02436084880284825,-0.4682963411178755,0.06060867360356447,-0.00379863372328747,0.0791036564821738
IHB100,Noncovalent,-0.06527813639007174,1.458022690057878,1.540393223176103,0.489337490903929,0.2853438628123819,0.1916314611552596,-0.02409897424282521,0.2149498763669095,0.4243637405351071,0.2581791257740977,1.003495553669638,1.015096541570345,-0.2375873729194093,0.02729576415525364,0.007550213445131706,-0.2700499251209082
IHB100x2,Noncovalent,-0.1370465072636272,1.301787348762442,1.663922446572805,0.4450774417258213,0.3058750252628969,0.09089214754538905,-0.08048128940431615,0.3657388793926487,0.3625087630783445,0.007207070870127339,0.7583369140806933,1.082822982104914,-0.4244947623474364,0.06899179864060542,0.05188642470108804,-0.2394525943268023
IL16,Noncovalent,0.2460893040778451,3.824771881322255,3.468749004243626,2.505768082530418,0.8327474289743719,1.413078015013277,0.4952568009548335,1.244966846400097,0.8825405449671484,1.658088693058927,2.427001018650697,2.628796021246619,0.6401646654695119,0.7832339743243972,0.9127367361990153,0.3505868769947513
NBC10,Noncovalent,0.02842321616650877,3.49759110038056,2.65914411881051,2.701628413191009,0.3449644782477574,0.8893803986806867,0.4291050184717737,0.5020240891579623,0.02920246801055775,2.367234732002625,1.786470832403535,2.670165667924642,1.433057851985442,0.009920222169523847,0.1389806246546071,-0.2099967373567876
NC11,Noncovalent,0.01265208560980854,0.2339630738868373,0.7366228807801659,0.06247292647332101,-0.01454013041361619,0.007976415542336874,0.01193273727678312,0.02617234769172955,-0.06019435971758402,0.02316876789063031,-0.01196018224934979,0.43600066202679,0.1129321270948948,0.007539378009004145,-0.03122437512592102,-0.03022535711051699
O24,Noncovalent,0.005244159427654281,0.3664596290325348,0.7247260708025962,-0.1442673433922658,-0.2631777819449427,-0.07626242910590973,0.02149173669819467,-0.3187389585038011,-0.1408786536623161,-0.2895674052693766,-0.2647506449063198,0.2658530823043234,-0.420995332216344,-0.09611103225243572,-0.1788208963460493,-0.2041285197280225
O24x4,Noncovalent,0.0238808981891799,-0.2425459317198897,0.2382193288490589,-0.1890874459431681,-0.2402682305126449,-0.04268728151072883,-0.02944879584756631,-0.2556712761211355,-0.1889219880365177,-0.3442655763209159,-0.3611379425522332,-0.03548514349691834,-0.3310730452884812,-0.12957485268769,-0.1607516032918022,-0.1338130592906577
PNICO23,Noncovalent,-0.1220730029769121,-1.821950744696089,-1.52309552713476,-1.268432377834465,0.2492979187687083,0.07140951410458231,0.04459173993780451,0.2692486275800945,0.2686796511084676,-0.4094956799861039,-0.797634050482749,-1.224133491106139,0.02341807239199645,-0.05692622712724129,-0.1448427681107479,0.03585229366910547
RG10N,Noncovalent,0.02872219078348461,0.3434791331742472,0.6167240625620755,0.1081631795091344,0.1192628117808408,0.1498351521863634,0.06119386550765964,0.1214099744641336,-0.0583847344922246,0.09095015578381341,0.1085895965177457,0.3444068006841954,0.1337166689159649,0.08165946718265923,0.118877642336811,0.03672628017267908
RG18,Noncovalent,-0.04944607672253735,-0.8079206684886149,-2.02382461531945,-0.4473144147894686,0.001958108385022072,-0.03599234329647965,-0.05121141772762746,-0.4012553623240372,0.03217841386388862,-0.3531506359106189,-0.1191492119630374,-1.341783400238282,-0.2097023572162415,-0.02906202755428496,0.05427615311265802,-0.04502235836650809
S22,Noncovalent,-0.005785297927108863,-3.784760422210589,-2.604749758014486,-2.472346385654113,-0.5092257066387408,-0.6325665957306662,-0.2510507986429035,-0.3531364500872032,-0.1725226201258722,-2.380238046428722,-2.018140450138854,-2.630730253243082,-1.122375490604569,-0.03794857270340361,-0.1320370722614316,0.1479488274261268
S66,Noncovalent,0.06420452674710038,3.259575307291933,2.389608861458319,2.097378188085493,0.2763755333894491,0.4946823885156514,0.2018503433447826,0.2622583557709841,-0.1229332900816907,2.064159187576747,1.652123643847771,2.401954551304967,1.027941490295453,-0.007634057548163098,0.02168942024168001,-0.05554877771300077
S66Rel7,Noncovalent,-0.01474240415505024,-0.963752797285133,-0.4690791486270131,-0.5975239506834059,-0.113677033753901,-0.1090138526149528,0.02391853046972596,0.1076693426655091,0.1615159292769257,-0.6365589056750635,-0.5131684220046101,-0.5465626647237136,-0.2597669190960389,0.01714618472669216,0.006874506596730781,0.04974270094979279
SW49Bind22,Noncovalent,0.4121007372440482,3.544984214680038,2.259636418751679,1.069297621724522,0.2857166439358859,-0.009260359824627333,-0.6053643281314638,0.612959018261119,0.0588379095864304,1.649458134521104,2.907042007635816,2.132731749325754,-0.02677013001169729,0.2712485773098834,0.2634095492619931,0.3617891979190688
SW49Rel28,Noncovalent,-0.03566471606399986,0.2385597344339869,0.1955297692676895,0.2351663514297451,-0.06948094169519949,0.03068625766640493,0.04384781841125878,0.007330695657815541,-0.04008486819233503,0.1779190767206377,0.09831663800739664,0.2139975658436398,0.1085609702049912,-0.04105905643196849,-0.02356654183823436,0.01339703334443994
Shields38,Noncovalent,-0.04852668642153067,4.129755340323663,4.760078074780696,-2.210448465529331,-0.5377008745472198,-1.801340420661435,-1.574957295509247,-0.1447996770768662,-0.4505173305234302,0.2430491988986128,4.091743967181305,3.712806379689398,-2.039694829698648,-0.3545911544578097,-0.5405822114653351,-0.2912042986929684
TA13,Noncovalent,-0.3476734487119708,-1.849103410823713,-0.4822841986542009,-2.056248323568649,-1.241961055212034,-1.267764824007676,-1.06063427638421,-1.037311525581024,-1.399965879649314,-2.00510964654268,-1.705945832223872,-0.7172472966509817,-1.64182320224574,-0.9787154294242377,-1.29111346683581,-0.2465068960029871
WATER27,Noncovalent,-0.3431229638267065,-5.982537682823505,-6.480502413745024,1.924213016434253,0.6976853760390211,2.358184835524718,2.068952273978966,-0.3391616754817856,0.2664390350605319,-0.8834109869228347,-5.817133362287279,-5.249081870479372,2.211293836351633,0.2802902074166279,0.6795629442622076,-0.01806000720138749
X40,Noncovalent,-0.007256536814886849,1.971804508813421,1.77390746564517,1.24329442775763,0.2242234422993504,0.30881456669956,0.1877155215577834,0.384797651098079,-0.04025488023802856,1.132641231573897,1.029130886335219,1.666389868419278,0.5324725601634874,0.08676098943292865,0.07732766147069367,-0.08876773843616204
X40x5,Noncovalent,-0.1239283874518683,2.458039527041314,1.919508722087017,1.505065139197843,0.2617783472884831,0.2855731099363056,0.07652014783362959,0.2532348478336012,0.01225899030115351,1.159504797383641,1.159717524045713,1.832831627508699,0.4687711422011954,0.1559884844547165,0.275990574370254,-0.05754391370121773
XB25,Noncovalent,0.1012573006832495,1.054441177199509,1.406020237518073,0.8153426003490735,0.2317555137476562,0.4791339026000979,0.5477667272500889,0.6538373644009077,0.2833788207128587,0.3578601766723473,0.6819721231417094,1.267033076367728,0.1386712883734147,0.41826029287044,0.5018982570634339,-0.0001775600273004607
AE11,Thermochemistry,410.0970599886496,151.3980269639234,2875.682625563482,9.080909815728027,29.55852629563411,49.89295656333508,-155.346126068648,-187.9124969092028,-683.8791099942543,408.8472715313811,-1157.190105521147,258.8622459106846,188.4178192280445,368.8592165948569,418.2869433165655,502.7538462743714
AE18,Thermochemistry,-4.585388729945397,-18.26303387142969,19.58164143284582,-8.119374748633327,-2.830933342469772,-9.673701157660933,-1.441131589094716,-3.760390018055227,-3.553343845792903,41.59759865682688,-107.1334677995157,-4.891247884806676,6.446892241518867,-1.179414403435519,9.746819237889266,32.91209677723089
AL2X6,Thermochemistry,-1.411433277392022,-8.890461984608125,-3.353619339064278,-6.014314562584398,-1.076008065432146,0.3347935295223389,0.5678439489014373,2.129685024448418,1.442483241019611,-2.643393365012877,-2.397459851928375,-5.065270206620773,0.493016372476939,-1.312468078463425,-1.212974976625929,-1.67888314970738
ALK8,Thermochemistry,-1.853970615053705,-5.822165398958256,-1.896115680880866,-4.699575838474138,-0.4806249585989559,0.5490084938140183,1.022379944889467,1.718192640762341,-0.8062706942543012,1.351325964657348,1.370830269034809,-0.584589104579381,1.994408058942302,-1.923022032111232,-0.4602190642861275,-0.1237676168482653
ALKBDE10,Thermochemistry,-4.912986098678643,-1.000361283786253,-1.842309808852379,-0.6434073638391185,-1.679588657961075,-1.763587960953775,-3.247028797633087,-3.343369680854431,-0.6644288433703296,-3.558325228656893,-1.940419415386665,-6.500049112216783,-6.222000555369778,-2.499864436542939,-1.894657063340305,-11.44993753509224
AlkAtom19,Thermochemistry,-0.1243671124632897,13.83974295166809,4.525057989247677,0.9332348021375645,-2.71241008060653,3.666247469481938,7.689287785664503,6.954698671512292,13.99883585797615,-0.6118083473118316,5.580865996273363,7.448035377685989,13.3010018529397,0.8708982653156006,1.623348564751217,3.023856102420989
AlkIsod14,Thermochemistry,-0.6026287051151363,-5.891785118491634,-3.535146234034976,-4.338163693961323,-0.5089774072987739,-1.260741964153419,-1.578504182861462,-1.779777788407387,-1.112929817104807,-4.458032265878092,-4.291424946144692,-4.935603882164161,-2.323411764424562,-0.9680492150724983,-1.681173786886549,-1.211622167801182
BDE99MR,Thermochemistry,2.252230068464405,2.797908863645055,5.405188683183293,5.002747451721294,2.466216478059267,6.838085529915899,5.606149647234277,5.85899673417376,2.876946458624582,2.673216208967605,3.100485762627707,7.1249258326188,9.399518044393993,2.954171178736261,3.633305735634141,8.861221267700518
BDE99nonMR,Thermochemistry,-0.7429657042743133,1.596033505662112,-0.5359706608443697,0.6715557241522455,-1.267399415189705,-0.1262195932717335,0.1196740283419592,0.01251471327125062,-1.765717160860892,-0.1698567268470529,-0.5640378630197619,0.4292306128277825,4.285102468476668,-0.5769254537599457,-0.493778356498906,0.06404381008962509
