Dataset,Datatype,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
HB262,Noncovalent,0.1101875739336546,2.56835539867324,2.036110568709309,1.523498956310733,0.4742371660618749,0.4994969941153333,0.4151525388880397,0.5855999340646907,0.5820140564048598,1.569914806092628,1.58436244092948,1.932279898547465,0.7931712295472456,0.1964874352398298,0.1755208412393916,0.3882919033958529
HB49,Noncovalent,0.1545955481622934,1.393097321082069,1.416659695593647,0.7971952130513928,0.3754334775614887,0.6494194496673232,0.5609751786487822,0.475082932054158,0.5790157626733974,0.9081110266163098,1.096405126247433,1.191339514054421,0.6569522377727524,0.2337227341790778,0.2860571227015122,0.1549730456304007
HCP32,Noncovalent,0.9006115735230417,1.342234732200945,1.206865931084695,0.8975051184961492,1.368894733907881,1.323846446880038,0.846811434427758,0.6814218511495851,1.087655845622642,2.32215998546152,1.333597197992577,1.109936314455431,2.362912525240854,0.7169893622823025,0.6639975128511509,1.014194789374956
HEAVY28,Noncovalent,0.615816657944681,1.374514072197284,1.281519354419381,1.029871084659326,0.2523178550150191,0.3864513010583219,0.3987201588626502,0.4507986795685221,0.3928975286075819,0.6949148522042742,0.6723270656809723,1.072071168998638,0.5759269075226876,0.1962907520727601,0.1883270536861457,0.1328455513788888
HSG,Noncovalent,0.1489836596158224,2.683188362385951,2.460121703403913,1.801953102989978,0.1895562907051228,0.6244064782189264,0.5221332986512393,0.676822912690946,0.2846795163994073,1.740012420898704,1.519575073012653,2.300661314011482,1.05934130420594,0.11044460384454,0.1561056233674273,0.08854142223439836
HW30,Noncovalent,0.1258045895500194,1.156879873029181,1.060690835612403,0.5924516708819487,0.2433418738192443,0.324811271667921,0.3663041314408055,0.3373777118611216,0.4384487634488249,0.5074673465428602,0.4233764011815992,0.948524665177212,0.2195575281226687,0.1682464889919575,0.1444877117001163,0.1143160331942773
HW6Cl5,Noncovalent,0.3091106901559676,6.034212849851462,3.7600567560367,0.8174425193239943,0.8920139133444436,2.688972257740835,3.105465734593307,2.517740903692139,2.278603191165714,1.051676228333965,3.12300792858121,3.003380336056676,2.198897591798489,0.2363263877566459,0.3707553967668898,0.1734587348516682
HW6F,Noncovalent,0.283563824675402,5.087152951311616,1.997609555687388,0.9027270572078927,1.205169416203443,4.010936985612886,4.071633402769691,2.017859354917106,2.327730895641244,1.141682344228474,2.819596350306009,1.285400156699147,3.984103995469202,0.143540467146539,0.1286532303423325,0.5068195918776426
He3,Noncovalent,0.3194981421043429,0.7675039334852064,0.6937110418262263,0.7160179645176183,0.834887446930574,0.6406697630256576,0.4834845471760235,0.6505461685076374,0.4536578891316831,0.5055077284589596,0.4106356979436472,0.4659019631942717,0.6632440894104614,0.5688869393017325,0.3872618273841576,0.2174325199282075
IHB100,Noncovalent,0.1766322686110094,1.767428027312461,1.730410833671123,0.9765538407582334,0.5611546910142939,0.8236011251575325,0.6401765219394203,0.7454455464419394,0.7478569223554551,0.9243127852745611,1.254769250594844,1.325715370531642,0.8571731243819928,0.3382327491150017,0.3615421198314849,0.6381251947358565
IHB100x2,Noncovalent,0.256734765599091,1.825770664575311,1.918457220838909,0.9686061497866038,0.7396081421625245,0.7719687648813941,0.6387275979681947,0.7736654992478843,0.8547386431942637,0.9012121040522578,1.185674058991836,1.37886848512893,1.07942619850772,0.4283430932732679,0.4585132994193155,0.6142430326049999
IL16,Noncovalent,0.3075471969275649,3.901363926397147,3.499652783158483,2.604381689774428,0.9552154522998355,1.481268633495023,0.6106950804400738,1.320178122305137,1.062082438496937,1.799826879191955,2.465270465227207,2.689607910704646,0.7918849619269791,0.8693162685443775,0.9785270795324175,0.3845437279049103
NBC10,Noncovalent,0.09107694560502927,4.364313227683855,3.06715020278137,3.38555473365538,0.5567127956866713,1.117064203030979,0.5573507454232441,0.6885808176673891,0.3417088253951707,2.990202577544361,2.274306126760729,3.167452200662463,1.769888731615171,0.1646461326261373,0.3252132060519025,0.2952004993469726
NC11,Noncovalent,0.03684207625007245,0.2896099192246596,0.7727987449198354,0.1839706946952712,0.06822099156216639,0.09873528160595675,0.1361836080276452,0.1472686011739638,0.09373182895150245,0.1345973024117748,0.1219899901937588,0.4971226226848015,0.1449390469716368,0.06029852051771965,0.05947777497882099,0.0381991480233914
O24,Noncovalent,0.8399913848190516,2.438713749585951,1.8196023598111,1.9616864697267,1.353516059290087,1.84971367518257,1.112977660132947,1.228963339556632,1.452894908132274,1.78426372353515,1.757308650827218,1.956621753374801,1.574442642973084,1.774897510484849,1.901262278627698,0.993636550060917
O24x4,Noncovalent,0.6073720827061817,2.265765879318745,1.47634994081309,1.662179142387819,1.25853347827625,1.446004579599923,0.9083842728640363,1.034899392986591,1.299965957154183,1.843917650907585,1.988538248548766,1.695052765415336,1.372046947505008,1.396579148371845,1.477795376575772,0.7470104054923583
PNICO23,Noncovalent,0.2100511699800476,1.91956418942431,1.596697180157745,1.414075295071396,0.4004804488697145,0.3913591549780106,0.2851998649321846,0.5192954259029213,0.3364752957997115,0.9449026735909317,0.9235693451319046,1.311229436142688,0.7599090200594829,0.2857626290102818,0.2430804534000914,0.07729552134242607
RG10N,Noncovalent,0.1382787564734711,0.7766659752421683,1.110157645979559,0.4853094579040138,0.4192642155538992,0.5072165122398214,0.2909286935836355,0.5920051325564106,0.47023743809284,0.4058889048954915,0.4089678276553893,0.6201760724270728,0.3052720328030873,0.2866524098898997,0.4181298250725725,0.2124162586868517
RG18,Noncovalent,0.106084894396686,1.023888050320982,2.611861521733052,0.6235681301309893,0.1609798135807785,0.1564455870585929,0.3000575616074983,0.5875492948648969,0.1072440437391079,0.4965766708947202,0.3273220032442801,1.687767884047656,0.3296522681550714,0.08672263956257575,0.0990088273475796,0.1054079724293467
S22,Noncovalent,0.2091919330500926,4.901726193683816,3.025663871069495,3.552257087097467,0.7472805141543318,1.065372922694695,0.5454501834434933,0.6399213995541143,0.8389132864703739,3.409258499590304,2.532925201345519,3.322286966212833,1.795606352736909,0.2873540166993831,0.2871536551226956,0.2512651356125657
S66,Noncovalent,0.1374960422003501,3.781300760608686,2.594295084581088,2.652178396709337,0.4016493429596665,0.6998857073060102,0.3319192222864117,0.3913972634146992,0.664489468815241,2.553455617099074,1.845420824839385,2.738974867120788,1.383703740748364,0.1503191426659296,0.1360402391920666,0.1788851090547091
S66Rel7,Noncovalent,0.08045976361678088,2.078356870354834,1.107444307616589,1.421079388159403,0.250744515928041,0.2795863691173328,0.3198980139319947,0.4687379389324778,0.5127125308851472,1.392761637177699,0.9853181413874431,1.285231478616639,0.6631589229087754,0.09967511862578433,0.1700216556101267,0.1477220535406194
SW49Bind22,Noncovalent,0.436734758480724,3.714455410297373,2.361497080158009,1.167898412931611,0.3245514988785575,0.06410167710679852,0.6595785514730735,0.6686300539744594,0.2087184914840418,1.763612254921866,3.063670909174343,2.224971573517723,0.3181071519862986,0.3109566201587073,0.3352416028173271,0.407506916589959
SW49Rel28,Noncovalent,0.06393572080220092,0.391105122508163,0.2487294602911699,0.4792746877858955,0.1343426262571077,0.08262911113532395,0.2509651032313819,0.3352379861474384,0.1869364699485081,0.4505540455548992,0.3358238756979445,0.2771391899077083,0.4062449621776227,0.1406715571905829,0.2424603294532265,0.1923321595136177
Shields38,Noncovalent,0.1640055560241483,4.604874738250801,5.25056879673097,2.430885028054252,0.6078325839225165,1.909277563250761,1.719098527639907,0.5714089898875048,0.6198275297639091,0.7906795389920149,4.588865912511655,4.10599231691389,2.179515846454175,0.4343694793315009,0.6467195592542025,0.3804281522328757
TA13,Noncovalent,1.111731004809058,3.368568449964198,2.210916743793144,3.25117393434366,2.292550772171876,2.541056353258104,1.382103562526836,1.654570570133387,2.117582596169767,3.020986578439409,3.048969458568096,2.611636375913754,2.330601833731914,2.74590725376661,2.881078662157294,1.263430004266687
WATER27,Noncovalent,0.7097323563592012,9.85697462564519,10.76804310066876,2.900430132810967,0.999942679102222,2.961339113132553,2.738656837161807,2.452167362388647,1.650037196185211,3.706460092520469,9.754866639786188,8.987932699506757,2.756758269817294,0.4801674193040133,0.9427480949116556,0.7204432726738076
